"","gen_dur","subf_dur","fam_dur","supfam_dur","ord_dur","cla_dur"
"9219",23.03,NA,NA,NA,NA,NA
"9220",21.3,NA,NA,NA,NA,NA
"9221",19.8,NA,NA,NA,NA,NA
"9222",172,NA,NA,NA,NA,NA
"9223",6.465,NA,NA,NA,NA,NA
"9224",25.512,NA,NA,NA,NA,NA
"9225",32.97,NA,NA,NA,NA,NA
"9226",47.7883,NA,NA,NA,NA,NA
"9227",32.77,NA,NA,NA,NA,NA
"9228",13.382,NA,NA,NA,NA,NA
"9229",29.1,NA,NA,NA,NA,NA
"9230",74.23,NA,NA,NA,NA,NA
"9231",28.1,NA,NA,NA,NA,NA
"9232",61.3,NA,NA,NA,NA,NA
"9233",201.4,NA,NA,NA,NA,NA
"9234",21.1,NA,NA,NA,NA,NA
"9235",78.73,NA,NA,NA,NA,NA
"9236",41.3,NA,NA,NA,NA,NA
"9237",55.9883,NA,NA,NA,NA,NA
"9238",59.074,NA,NA,NA,NA,NA
"9239",52,NA,NA,NA,NA,NA
"9240",48.1,NA,NA,NA,NA,NA
"9241",23.0183,NA,NA,NA,NA,NA
"9242",33.8883,NA,NA,NA,NA,NA
"9243",110.53,NA,NA,NA,NA,NA
"9244",145,NA,NA,NA,NA,NA
"9245",76.4,NA,NA,NA,NA,NA
"9246",16.1,NA,NA,NA,NA,NA
"9247",38,NA,NA,NA,NA,NA
"9248",85.7883,NA,NA,NA,NA,NA
"9249",19.5,NA,NA,NA,NA,NA
"9250",47.8,NA,NA,NA,NA,NA
"9251",28.6,NA,NA,NA,NA,NA
"9252",15.107,NA,NA,NA,NA,NA
"9253",15.9,NA,NA,NA,NA,NA
"9254",61.5883,NA,NA,NA,NA,NA
"9255",50.7,NA,NA,NA,NA,NA
"9256",33.8883,NA,NA,NA,NA,NA
"9257",16.4,NA,NA,NA,NA,NA
"9258",382.6883,NA,NA,NA,NA,NA
"9259",215.4,NA,NA,NA,NA,NA
"9260",19.2,NA,NA,NA,NA,NA
"9261",44.7,NA,NA,NA,NA,NA
"9262",128.2,NA,NA,NA,NA,NA
"9263",44.73,NA,NA,NA,NA,NA
"9264",102,NA,NA,NA,NA,NA
"9265",11.422,NA,NA,NA,NA,NA
"9266",9.8,NA,NA,NA,NA,NA
"9267",32.6,NA,NA,NA,NA,NA
"9268",23.03,NA,NA,NA,NA,NA
"9269",35.9,NA,NA,NA,NA,NA
"9270",60.667,NA,NA,NA,NA,NA
"9271",53.212,NA,NA,NA,NA,NA
"9272",21.1,NA,NA,NA,NA,NA
"9273",23.0183,NA,NA,NA,NA,NA
"9274",45.7,NA,NA,NA,NA,NA
"9275",462.767,NA,NA,NA,NA,NA
"9276",65.219,NA,NA,NA,NA,NA
"9277",17.697,NA,NA,NA,NA,NA
"9278",29.692,NA,NA,NA,NA,NA
"9279",61.474,NA,NA,NA,NA,NA
"9280",50.1,NA,NA,NA,NA,NA
"9281",58.6,NA,NA,NA,NA,NA
"9282",37.9883,NA,NA,NA,NA,NA
"9283",27.36,NA,NA,NA,NA,NA
"9284",161.3,NA,NA,NA,NA,NA
"9285",22.1,NA,NA,NA,NA,NA
"9286",108.9883,NA,NA,NA,NA,NA
"9287",22.03,NA,NA,NA,NA,NA
"9288",31.5,NA,NA,NA,NA,NA
"9289",28.1,NA,NA,NA,NA,NA
"9290",25.9,NA,NA,NA,NA,NA
"9291",47.592,NA,NA,NA,NA,NA
"9292",33.2,NA,NA,NA,NA,NA
"9293",135.3,NA,NA,NA,NA,NA
"9294",171,NA,NA,NA,NA,NA
"9295",245.967,NA,NA,NA,NA,NA
"9296",12.9,NA,NA,NA,NA,NA
"9297",15.9583,NA,NA,NA,NA,NA
"9298",10,NA,NA,NA,NA,NA
"9299",24.2,NA,NA,NA,NA,NA
"9300",30.9,NA,NA,NA,NA,NA
"9301",40.5,NA,NA,NA,NA,NA
"9302",17.5,NA,NA,NA,NA,NA
"9303",4.19999999999999,NA,NA,NA,NA,NA
"9304",19.8,NA,NA,NA,NA,NA
"9305",25.592,NA,NA,NA,NA,NA
"9306",47.674,NA,NA,NA,NA,NA
"9307",28,NA,NA,NA,NA,NA
"9308",53.867,NA,NA,NA,NA,NA
"9309",47.8,NA,NA,NA,NA,NA
"9310",4.658,NA,NA,NA,NA,NA
"9311",18.2,NA,NA,NA,NA,NA
"9312",25.3,NA,NA,NA,NA,NA
"9313",20.3,NA,NA,NA,NA,NA
"9314",51.6,NA,NA,NA,NA,NA
"9315",38.57,NA,NA,NA,NA,NA
"9316",17.5,NA,NA,NA,NA,NA
"9317",50.03,NA,NA,NA,NA,NA
"9318",18.219,NA,NA,NA,NA,NA
"9319",65.219,NA,NA,NA,NA,NA
"9320",36.192,NA,NA,NA,NA,NA
"9321",65.874,NA,NA,NA,NA,NA
"9322",22.1,NA,NA,NA,NA,NA
"9323",215.3,NA,NA,NA,NA,NA
"9324",3.6,NA,NA,NA,NA,NA
"9325",42.9,NA,NA,NA,NA,NA
"9326",42.18,NA,NA,NA,NA,NA
"9327",419.58,NA,NA,NA,NA,NA
"9328",51.5,NA,NA,NA,NA,NA
"9329",9,NA,NA,NA,NA,NA
"9330",9,NA,NA,NA,NA,NA
"9331",35.5,NA,NA,NA,NA,NA
"9332",60.667,NA,NA,NA,NA,NA
"9333",47.7883,NA,NA,NA,NA,NA
"9334",5.3213,NA,NA,NA,NA,NA
"9335",11.232,NA,NA,NA,NA,NA
"9336",36.6,NA,NA,NA,NA,NA
"9337",20.4283,NA,NA,NA,NA,NA
"9338",5.3213,NA,NA,NA,NA,NA
"9339",31.312,NA,NA,NA,NA,NA
"9340",61.6,NA,NA,NA,NA,NA
"9341",76.4,NA,NA,NA,NA,NA
"9342",12.93,NA,NA,NA,NA,NA
"9343",41.5,NA,NA,NA,NA,NA
"9344",20.4,NA,NA,NA,NA,NA
"9345",17.842,NA,NA,NA,NA,NA
"9346",55.8,NA,NA,NA,NA,NA
"9347",80.7,NA,NA,NA,NA,NA
"9348",35.7,NA,NA,NA,NA,NA
"9349",17.5,NA,NA,NA,NA,NA
"9350",37.219,NA,NA,NA,NA,NA
"9351",59.012,NA,NA,NA,NA,NA
"9352",10.827,NA,NA,NA,NA,NA
"9353",72.0883,NA,NA,NA,NA,NA
"9354",48.6,NA,NA,NA,NA,NA
"9355",25.812,NA,NA,NA,NA,NA
"9356",30.3,NA,NA,NA,NA,NA
"9357",22.904,NA,NA,NA,NA,NA
"9358",41.9,NA,NA,NA,NA,NA
"9359",24.2,NA,NA,NA,NA,NA
"9360",17.852,NA,NA,NA,NA,NA
"9361",18,NA,NA,NA,NA,NA
"9362",33.8883,NA,NA,NA,NA,NA
"9363",11.4,NA,NA,NA,NA,NA
"9364",129.3883,NA,NA,NA,NA,NA
"9365",23.03,NA,NA,NA,NA,NA
"9366",13.8083,NA,NA,NA,NA,NA
"9367",63.6,NA,NA,NA,NA,NA
"9368",81.16,NA,NA,NA,NA,NA
"9369",20.3,NA,NA,NA,NA,NA
"9370",43.8,NA,NA,NA,NA,NA
"9371",22.249,NA,NA,NA,NA,NA
"9372",17.852,NA,NA,NA,NA,NA
"9373",50.7,NA,NA,NA,NA,NA
"9374",9,NA,NA,NA,NA,NA
"9375",66,NA,NA,NA,NA,NA
"9376",30.4,NA,NA,NA,NA,NA
"9377",10.2,NA,NA,NA,NA,NA
"9378",61.6,NA,NA,NA,NA,NA
"9379",42,NA,NA,NA,NA,NA
"9380",66.2,NA,NA,NA,NA,NA
"9381",65.9883,NA,NA,NA,NA,NA
"9382",5.19999999999999,NA,NA,NA,NA,NA
"9383",5.3213,NA,NA,NA,NA,NA
"9384",17.5,NA,NA,NA,NA,NA
"9385",17.5,NA,NA,NA,NA,NA
"9386",10.637,NA,NA,NA,NA,NA
"9387",17.4,NA,NA,NA,NA,NA
"9388",159.5,NA,NA,NA,NA,NA
"9389",11.422,NA,NA,NA,NA,NA
"9390",166.1,NA,NA,NA,NA,NA
"9391",26.7,NA,NA,NA,NA,NA
"9392",115.97,NA,NA,NA,NA,NA
"9393",73.1,NA,NA,NA,NA,NA
"9394",104.73,NA,NA,NA,NA,NA
"9395",29.6,NA,NA,NA,NA,NA
"9396",32.5,NA,NA,NA,NA,NA
"9397",66,NA,NA,NA,NA,NA
"9398",38.712,NA,NA,NA,NA,NA
"9399",55.9883,NA,NA,NA,NA,NA
"9400",3.5883,NA,NA,NA,NA,NA
"9401",59.86,NA,NA,NA,NA,NA
"9402",47.019,NA,NA,NA,NA,NA
"9403",38.7,NA,NA,NA,NA,NA
"9404",166.1,NA,NA,NA,NA,NA
"9405",31.5,NA,NA,NA,NA,NA
"9406",24.8,NA,NA,NA,NA,NA
"9407",27.5,NA,NA,NA,NA,NA
"9408",26.2,NA,NA,NA,NA,NA
"9409",65.93,NA,NA,NA,NA,NA
"9410",45.3,NA,NA,NA,NA,NA
"9411",36.192,NA,NA,NA,NA,NA
"9412",17.852,NA,NA,NA,NA,NA
"9413",21.3,NA,NA,NA,NA,NA
"9414",36.6,NA,NA,NA,NA,NA
"9415",21.3,NA,NA,NA,NA,NA
"9416",44.392,NA,NA,NA,NA,NA
"9417",17.5,NA,NA,NA,NA,NA
"9418",19.43,NA,NA,NA,NA,NA
"9419",23.1,NA,NA,NA,NA,NA
"9420",28.1,NA,NA,NA,NA,NA
"9421",52.6,NA,NA,NA,NA,NA
"9422",99.719,NA,NA,NA,NA,NA
"9423",83.5,NA,NA,NA,NA,NA
"9424",17.5,NA,NA,NA,NA,NA
"9425",17.2,NA,NA,NA,NA,NA
"9426",7.29999999999998,NA,NA,NA,NA,NA
"9427",55.219,NA,NA,NA,NA,NA
"9428",5.40000000000003,NA,NA,NA,NA,NA
"9429",5.40000000000003,NA,NA,NA,NA,NA
"9430",247.1883,NA,NA,NA,NA,NA
"9431",251.2883,NA,NA,NA,NA,NA
"9432",65.9883,NA,NA,NA,NA,NA
"9433",61.5883,NA,NA,NA,NA,NA
"9434",4.552,NA,NA,NA,NA,NA
"9435",52.4,NA,NA,NA,NA,NA
"9436",42.2,NA,NA,NA,NA,NA
"9437",17.5,NA,NA,NA,NA,NA
"9438",28.1,NA,NA,NA,NA,NA
"9439",11.422,NA,NA,NA,NA,NA
"9440",9.8,NA,NA,NA,NA,NA
"9441",22,NA,NA,NA,NA,NA
"9442",104.73,NA,NA,NA,NA,NA
"9443",17.697,NA,NA,NA,NA,NA
"9444",39,NA,NA,NA,NA,NA
"9445",32.1,NA,NA,NA,NA,NA
"9446",25.8,NA,NA,NA,NA,NA
"9447",23.03,NA,NA,NA,NA,NA
"9448",13.9,NA,NA,NA,NA,NA
"9449",107.17,NA,NA,NA,NA,NA
"9450",42,NA,NA,NA,NA,NA
"9451",203.63,NA,NA,NA,NA,NA
"9452",30.3,NA,NA,NA,NA,NA
"9453",65.9883,NA,NA,NA,NA,NA
"9454",72.1,NA,NA,NA,NA,NA
"9455",53.412,NA,NA,NA,NA,NA
"9456",71.6,NA,NA,NA,NA,NA
"9457",26.5,NA,NA,NA,NA,NA
"9458",111.7,NA,NA,NA,NA,NA
"9459",56,NA,NA,NA,NA,NA
"9460",5.3213,NA,NA,NA,NA,NA
"9461",11.422,NA,NA,NA,NA,NA
"9462",17.697,NA,NA,NA,NA,NA
"9463",10.33,NA,NA,NA,NA,NA
"9464",37.9,NA,NA,NA,NA,NA
"9465",8.832,NA,NA,NA,NA,NA
"9466",15.6,NA,NA,NA,NA,NA
"9467",28.5,NA,NA,NA,NA,NA
"9468",3.646,NA,NA,NA,NA,NA
"9469",21.3,NA,NA,NA,NA,NA
"9470",11.6083,NA,NA,NA,NA,NA
"9471",28.1,NA,NA,NA,NA,NA
"9472",45.38,NA,NA,NA,NA,NA
"9473",43.9,NA,NA,NA,NA,NA
"9474",54.8,NA,NA,NA,NA,NA
"9475",80.967,NA,NA,NA,NA,NA
"9476",10.2,NA,NA,NA,NA,NA
"9477",53.9,NA,NA,NA,NA,NA
"9478",30.2,NA,NA,NA,NA,NA
"9479",35.8,NA,NA,NA,NA,NA
"9480",120.03,NA,NA,NA,NA,NA
"9481",50.87,NA,NA,NA,NA,NA
"9482",14,NA,NA,NA,NA,NA
"9483",56,NA,NA,NA,NA,NA
"9484",43.33,NA,NA,NA,NA,NA
"9485",55.9883,NA,NA,NA,NA,NA
"9486",9.032,NA,NA,NA,NA,NA
"9487",68,NA,NA,NA,NA,NA
"9488",23.0183,NA,NA,NA,NA,NA
"9489",17.5,NA,NA,NA,NA,NA
"9490",26.294,NA,NA,NA,NA,NA
"9491",113.5,NA,NA,NA,NA,NA
"9492",63.3,NA,NA,NA,NA,NA
"9493",22.69,NA,NA,NA,NA,NA
"9494",23.03,NA,NA,NA,NA,NA
"9495",5.09999999999997,NA,NA,NA,NA,NA
"9496",92.83,NA,NA,NA,NA,NA
"9497",102.7,NA,NA,NA,NA,NA
"9498",347.9,NA,NA,NA,NA,NA
"9499",55.4,NA,NA,NA,NA,NA
"9500",95.4,NA,NA,NA,NA,NA
"9501",257.312,NA,NA,NA,NA,NA
"9502",22.767,NA,NA,NA,NA,NA
"9503",32.667,NA,NA,NA,NA,NA
"9504",35.8,NA,NA,NA,NA,NA
"9505",23.7,NA,NA,NA,NA,NA
"9506",33.9,NA,NA,NA,NA,NA
"9507",209,NA,NA,NA,NA,NA
"9508",33.9,NA,NA,NA,NA,NA
"9509",9.032,NA,NA,NA,NA,NA
"9510",15.189,NA,NA,NA,NA,NA
"9511",178.3,NA,NA,NA,NA,NA
"9512",20.13,NA,NA,NA,NA,NA
"9513",15.2,NA,NA,NA,NA,NA
"9514",27.319,NA,NA,NA,NA,NA
"9515",44.7,NA,NA,NA,NA,NA
"9516",31.312,NA,NA,NA,NA,NA
"9517",23.0183,NA,NA,NA,NA,NA
"9518",216.6,NA,NA,NA,NA,NA
"9519",10,NA,NA,NA,NA,NA
"9520",62.6,NA,NA,NA,NA,NA
"9521",28,NA,NA,NA,NA,NA
"9522",83.4883,NA,NA,NA,NA,NA
"9523",19.659,NA,NA,NA,NA,NA
"9524",65.9883,NA,NA,NA,NA,NA
"9525",18,NA,NA,NA,NA,NA
"9526",33.5,NA,NA,NA,NA,NA
"9527",56.612,NA,NA,NA,NA,NA
"9528",7.4,NA,NA,NA,NA,NA
"9529",70.5883,NA,NA,NA,NA,NA
"9530",20.4283,NA,NA,NA,NA,NA
"9531",52.67,NA,NA,NA,NA,NA
"9532",33.119,NA,NA,NA,NA,NA
"9533",4.39999999999998,NA,NA,NA,NA,NA
"9534",46.4,NA,NA,NA,NA,NA
"9535",34,NA,NA,NA,NA,NA
"9536",4.80000000000001,NA,NA,NA,NA,NA
"9537",53,NA,NA,NA,NA,NA
"9538",30.3,NA,NA,NA,NA,NA
"9539",33.8883,NA,NA,NA,NA,NA
"9540",37.6,NA,NA,NA,NA,NA
"9541",11.422,NA,NA,NA,NA,NA
"9542",45,NA,NA,NA,NA,NA
"9543",17.5,NA,NA,NA,NA,NA
"9544",23.03,NA,NA,NA,NA,NA
"9545",27.9,NA,NA,NA,NA,NA
"9546",65.9883,NA,NA,NA,NA,NA
"9547",57.3,NA,NA,NA,NA,NA
"9548",234.9883,NA,NA,NA,NA,NA
"9549",59.074,NA,NA,NA,NA,NA
"9550",50.03,NA,NA,NA,NA,NA
"9551",10.827,NA,NA,NA,NA,NA
"9552",56,NA,NA,NA,NA,NA
"9553",83.5,NA,NA,NA,NA,NA
"9554",5.3213,NA,NA,NA,NA,NA
"9555",28,NA,NA,NA,NA,NA
"9556",22.249,NA,NA,NA,NA,NA
"9557",45.9,NA,NA,NA,NA,NA
"9558",30.754,NA,NA,NA,NA,NA
"9559",24.4,NA,NA,NA,NA,NA
"9560",81.2,NA,NA,NA,NA,NA
"9561",33.9,NA,NA,NA,NA,NA
"9562",19.43,NA,NA,NA,NA,NA
"9563",10.839,NA,NA,NA,NA,NA
"9564",66,NA,NA,NA,NA,NA
"9565",234.9883,NA,NA,NA,NA,NA
"9566",48.2,NA,NA,NA,NA,NA
"9567",9,NA,NA,NA,NA,NA
"9568",23.0183,NA,NA,NA,NA,NA
"9569",65.9883,NA,NA,NA,NA,NA
"9570",169.012,NA,NA,NA,NA,NA
"9571",154.712,NA,NA,NA,NA,NA
"9572",124.9883,NA,NA,NA,NA,NA
"9573",8.724,NA,NA,NA,NA,NA
"9574",6.8,NA,NA,NA,NA,NA
"9575",34.4,NA,NA,NA,NA,NA
"9576",26.17,NA,NA,NA,NA,NA
"9577",106.73,NA,NA,NA,NA,NA
"9578",20.442,NA,NA,NA,NA,NA
"9579",37.93,NA,NA,NA,NA,NA
"9580",23.0183,NA,NA,NA,NA,NA
"9581",411.3,NA,NA,NA,NA,NA
"9582",139.6,NA,NA,NA,NA,NA
"9583",18.9,NA,NA,NA,NA,NA
"9584",40.1,NA,NA,NA,NA,NA
"9585",70.5883,NA,NA,NA,NA,NA
"9586",8.8,NA,NA,NA,NA,NA
"9587",20.4283,NA,NA,NA,NA,NA
"9588",13.9,NA,NA,NA,NA,NA
"9589",5.333,NA,NA,NA,NA,NA
"9590",41.7,NA,NA,NA,NA,NA
"9591",12.43,NA,NA,NA,NA,NA
"9592",22.249,NA,NA,NA,NA,NA
"9593",63.4,NA,NA,NA,NA,NA
"9594",18.634,NA,NA,NA,NA,NA
"9595",8.30000000000001,NA,NA,NA,NA,NA
"9596",91.5,NA,NA,NA,NA,NA
"9597",31,NA,NA,NA,NA,NA
"9598",29.692,NA,NA,NA,NA,NA
"9599",59.2,NA,NA,NA,NA,NA
"9600",12.5,NA,NA,NA,NA,NA
"9601",233.23,NA,NA,NA,NA,NA
"9602",27.2,NA,NA,NA,NA,NA
"9603",27.9,NA,NA,NA,NA,NA
"9604",5.3213,NA,NA,NA,NA,NA
"9605",28,NA,NA,NA,NA,NA
"9606",67.5,NA,NA,NA,NA,NA
"9607",22.1,NA,NA,NA,NA,NA
"9608",3.3,NA,NA,NA,NA,NA
"9609",105.9,NA,NA,NA,NA,NA
"9610",18.9,NA,NA,NA,NA,NA
"9611",28.8,NA,NA,NA,NA,NA
"9612",458.3883,NA,NA,NA,NA,NA
"9613",127.8,NA,NA,NA,NA,NA
"9614",27.2,NA,NA,NA,NA,NA
"9615",218.8,NA,NA,NA,NA,NA
"9616",21.1,NA,NA,NA,NA,NA
"9617",14.9,NA,NA,NA,NA,NA
"9618",83.5,NA,NA,NA,NA,NA
"9619",19.7,NA,NA,NA,NA,NA
"9620",145,NA,NA,NA,NA,NA
"9621",247.2,NA,NA,NA,NA,NA
"9622",88.3,NA,NA,NA,NA,NA
"9623",55.6,NA,NA,NA,NA,NA
"9624",13,NA,NA,NA,NA,NA
"9625",11.4,NA,NA,NA,NA,NA
"9626",9.02,NA,NA,NA,NA,NA
"9627",65.9883,NA,NA,NA,NA,NA
"9628",12.9,NA,NA,NA,NA,NA
"9629",45.212,NA,NA,NA,NA,NA
"9630",23.0183,NA,NA,NA,NA,NA
"9631",65.9883,NA,NA,NA,NA,NA
"9632",38.7,NA,NA,NA,NA,NA
"9633",15.5,NA,NA,NA,NA,NA
"9634",24.9,NA,NA,NA,NA,NA
"9635",50.1,NA,NA,NA,NA,NA
"9636",45.73,NA,NA,NA,NA,NA
"9637",14.5,NA,NA,NA,NA,NA
"9638",17.2,NA,NA,NA,NA,NA
"9639",11.6083,NA,NA,NA,NA,NA
"9640",50.1,NA,NA,NA,NA,NA
"9641",7.10000000000002,NA,NA,NA,NA,NA
"9642",47.8,NA,NA,NA,NA,NA
"9643",61.5883,NA,NA,NA,NA,NA
"9644",28.4,NA,NA,NA,NA,NA
"9645",28.567,NA,NA,NA,NA,NA
"9646",47.7883,NA,NA,NA,NA,NA
"9647",47.05,NA,NA,NA,NA,NA
"9648",22.249,NA,NA,NA,NA,NA
"9649",161.2,NA,NA,NA,NA,NA
"9650",100.4883,NA,NA,NA,NA,NA
"9651",32.7,NA,NA,NA,NA,NA
"9652",106.697,NA,NA,NA,NA,NA
"9653",11.422,NA,NA,NA,NA,NA
"9654",32.1,NA,NA,NA,NA,NA
"9655",28.8,NA,NA,NA,NA,NA
"9656",2.819,NA,NA,NA,NA,NA
"9657",23.0183,NA,NA,NA,NA,NA
"9658",170.2883,NA,NA,NA,NA,NA
"9659",28.1,NA,NA,NA,NA,NA
"9660",33.8883,NA,NA,NA,NA,NA
"9661",5.3213,NA,NA,NA,NA,NA
"9662",61.6,NA,NA,NA,NA,NA
"9663",65.9883,NA,NA,NA,NA,NA
"9664",10.827,NA,NA,NA,NA,NA
"9665",67.53,NA,NA,NA,NA,NA
"9666",13.382,NA,NA,NA,NA,NA
"9667",44.5,NA,NA,NA,NA,NA
"9668",59.074,NA,NA,NA,NA,NA
"9669",44.5,NA,NA,NA,NA,NA
"9670",40.03,NA,NA,NA,NA,NA
"9671",28.1,NA,NA,NA,NA,NA
"9672",36.192,NA,NA,NA,NA,NA
"9673",11.232,NA,NA,NA,NA,NA
"9674",70.6,NA,NA,NA,NA,NA
"9675",92.4,NA,NA,NA,NA,NA
"9676",29.9,NA,NA,NA,NA,NA
"9677",106.73,NA,NA,NA,NA,NA
"9678",21.3,NA,NA,NA,NA,NA
"9679",30.2,NA,NA,NA,NA,NA
"9680",2.86999999999998,NA,NA,NA,NA,NA
"9681",16.492,NA,NA,NA,NA,NA
"9682",111.7,NA,NA,NA,NA,NA
"9683",27.5,NA,NA,NA,NA,NA
"9684",40.5,NA,NA,NA,NA,NA
"9685",33.8883,NA,NA,NA,NA,NA
"9686",28.8,NA,NA,NA,NA,NA
"9687",19.8,NA,NA,NA,NA,NA
"9688",19.2,NA,NA,NA,NA,NA
"9689",56.6,NA,NA,NA,NA,NA
"9690",14.7,NA,NA,NA,NA,NA
"9691",15.97,NA,NA,NA,NA,NA
"9692",27.974,NA,NA,NA,NA,NA
"9693",55.9883,NA,NA,NA,NA,NA
"9694",11.608,NA,NA,NA,NA,NA
"9695",7.4,NA,NA,NA,NA,NA
"9696",51.53,NA,NA,NA,NA,NA
"9697",126,NA,NA,NA,NA,NA
"9698",50.667,NA,NA,NA,NA,NA
"9699",61.474,NA,NA,NA,NA,NA
"9700",11.5963,NA,NA,NA,NA,NA
"9701",29.692,NA,NA,NA,NA,NA
"9702",7.13,NA,NA,NA,NA,NA
"9703",52.4,NA,NA,NA,NA,NA
"9704",47.592,NA,NA,NA,NA,NA
"9705",16.792,NA,NA,NA,NA,NA
"9706",16.367,NA,NA,NA,NA,NA
"9707",5.8,NA,NA,NA,NA,NA
"9708",8.99999999999999,NA,NA,NA,NA,NA
"9709",311.2,NA,NA,NA,NA,NA
"9710",32.8,NA,NA,NA,NA,NA
"9711",15.2,NA,NA,NA,NA,NA
"9712",311.1,NA,NA,NA,NA,NA
"9713",7.2,NA,NA,NA,NA,NA
"9714",7.64,NA,NA,NA,NA,NA
"9715",5.1,NA,NA,NA,NA,NA
"9716",5.3,NA,NA,NA,NA,NA
"9717",2.7,NA,NA,NA,NA,NA
"9718",9.1,NA,NA,NA,NA,NA
"9719",2.7,NA,NA,NA,NA,NA
"9720",10,NA,NA,NA,NA,NA
"9721",30.2,NA,NA,NA,NA,NA
"9722",8.4,NA,NA,NA,NA,NA
"9723",5.3,NA,NA,NA,NA,NA
"9724",13.9,NA,NA,NA,NA,NA
"9725",6.974,NA,NA,NA,NA,NA
"9726",13.5,NA,NA,NA,NA,NA
"9727",3,NA,NA,NA,NA,NA
"9728",20.8,NA,NA,NA,NA,NA
"9729",6.8,NA,NA,NA,NA,NA
"9730",6.2,NA,NA,NA,NA,NA
"9731",21.3,NA,NA,NA,NA,NA
"9732",8.699,NA,NA,NA,NA,NA
"9733",17.2,NA,NA,NA,NA,NA
"9734",4.513,NA,NA,NA,NA,NA
"9735",9.2,NA,NA,NA,NA,NA
"9736",8.2,NA,NA,NA,NA,NA
"9737",2.4,NA,NA,NA,NA,NA
"9738",7,NA,NA,NA,NA,NA
"9739",9.9,NA,NA,NA,NA,NA
"9740",18.6,NA,NA,NA,NA,NA
"9741",5.7,NA,NA,NA,NA,NA
"9742",4,NA,NA,NA,NA,NA
"9743",4.7,NA,NA,NA,NA,NA
"9744",3,NA,NA,NA,NA,NA
"9745",3.7,NA,NA,NA,NA,NA
"9746",9.3,NA,NA,NA,NA,NA
"9747",4,NA,NA,NA,NA,NA
"9748",5.1,NA,NA,NA,NA,NA
"9749",9.09999999999999,NA,NA,NA,NA,NA
"9750",14.7,NA,NA,NA,NA,NA
"9751",18.9,NA,NA,NA,NA,NA
"9752",10.8,NA,NA,NA,NA,NA
"9753",6.41,NA,NA,NA,NA,NA
"9754",10.2,NA,NA,NA,NA,NA
"9755",20.3,NA,NA,NA,NA,NA
"9756",3.59999999999999,NA,NA,NA,NA,NA
"9757",13.9,NA,NA,NA,NA,NA
"9758",8.09999999999999,NA,NA,NA,NA,NA
"9759",6.91,NA,NA,NA,NA,NA
"9760",9.4559,NA,NA,NA,NA,NA
"9761",13.3,NA,NA,NA,NA,NA
"9762",16.2,NA,NA,NA,NA,NA
"9763",21.21,NA,NA,NA,NA,NA
"9764",1,NA,NA,NA,NA,NA
"9765",3.5,NA,NA,NA,NA,NA
"9766",10.1,NA,NA,NA,NA,NA
"9767",7.1,NA,NA,NA,NA,NA
"9768",5.1,NA,NA,NA,NA,NA
"9769",0,NA,NA,NA,NA,NA
"9770",11.2,NA,NA,NA,NA,NA
"9771",6.32,NA,NA,NA,NA,NA
"9772",3.39,NA,NA,NA,NA,NA
"9773",4.1,NA,NA,NA,NA,NA
"9774",10,NA,NA,NA,NA,NA
"9775",8.09999999999999,NA,NA,NA,NA,NA
"9776",7.6,NA,NA,NA,NA,NA
"9777",6.2,NA,NA,NA,NA,NA
"9778",3.4,NA,NA,NA,NA,NA
"9779",8.2,NA,NA,NA,NA,NA
"9780",2.905,NA,NA,NA,NA,NA
"9781",4.7,NA,NA,NA,NA,NA
"9782",13.5,NA,NA,NA,NA,NA
"9783",5.3,NA,NA,NA,NA,NA
"9784",6.8,NA,NA,NA,NA,NA
"9785",6.1,NA,NA,NA,NA,NA
"9786",1.9,NA,NA,NA,NA,NA
"9787",7.4,NA,NA,NA,NA,NA
"9788",4.7,NA,NA,NA,NA,NA
"9789",10.6,NA,NA,NA,NA,NA
"9790",3.773,NA,NA,NA,NA,NA
"9791",3.3,NA,NA,NA,NA,NA
"9792",42.5,NA,NA,NA,NA,NA
"9793",8.2,NA,NA,NA,NA,NA
"9794",25.6,NA,NA,NA,NA,NA
"9795",1,NA,NA,NA,NA,NA
"9796",6.7,NA,NA,NA,NA,NA
"9797",7.64,NA,NA,NA,NA,NA
"9798",3.4,NA,NA,NA,NA,NA
"9799",1.63,NA,NA,NA,NA,NA
"9800",16.7,NA,NA,NA,NA,NA
"9801",9.8,NA,NA,NA,NA,NA
"9802",2.14,NA,NA,NA,NA,NA
"9803",10.1,NA,NA,NA,NA,NA
"9804",7.7,NA,NA,NA,NA,NA
"9805",5.1,NA,NA,NA,NA,NA
"9806",2.9,NA,NA,NA,NA,NA
"9807",3,NA,NA,NA,NA,NA
"9808",10.7,NA,NA,NA,NA,NA
"9809",11.25,NA,NA,NA,NA,NA
"9810",8.4,NA,NA,NA,NA,NA
"9811",3.32,NA,NA,NA,NA,NA
"9812",3.4,NA,NA,NA,NA,NA
"9813",10.1,NA,NA,NA,NA,NA
"9814",5.33,NA,NA,NA,NA,NA
"9815",5.7,NA,NA,NA,NA,NA
"9816",2.7,NA,NA,NA,NA,NA
"9817",2.9,NA,NA,NA,NA,NA
"9818",6.7,NA,NA,NA,NA,NA
"9819",1,NA,NA,NA,NA,NA
"9820",8.55,NA,NA,NA,NA,NA
"9821",3.484,NA,NA,NA,NA,NA
"9822",2.4,NA,NA,NA,NA,NA
"9823",2.8,NA,NA,NA,NA,NA
