occurrence_no,record_type,reid_no,flags,collection_no,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no,phylum,phylum_no,class,class_no,order,order_no,family,family_no,genus,genus_no,subgenus_no,primary_name,primary_reso,subgenus_name,subgenus_reso,species_name,species_reso
1289527,occ,NA,,172173,Ichthyosaurus,genus,36558,Early Callovian,,164.7,161.2,55912,Chordata,33815,Reptilia,36322,Ichthyosauria,36543,Ichthyosauridae,38877,Ichthyosaurus,36558,NA,Ichthyosaurus,,,NA,sp.,
1289547,occ,NA,,172174,Ichthyosaurus,genus,36558,Late Callovian,,164.7,161.2,55912,Chordata,33815,Reptilia,36322,Ichthyosauria,36543,Ichthyosauridae,38877,Ichthyosaurus,36558,NA,Ichthyosaurus,,,NA,sp.,
1289572,occ,NA,,172175,Ichthyosaurus,genus,36558,Oxfordian,,163.5,157.3,55912,Chordata,33815,Reptilia,36322,Ichthyosauria,36543,Ichthyosauridae,38877,Ichthyosaurus,36558,NA,Ichthyosaurus,,,NA,sp.,
1289573,occ,NA,,172175,Plesiosaurus,genus,36504,Oxfordian,,163.5,157.3,55912,Chordata,33815,Reptilia,36322,Sauropterygia,38164,NO_FAMILY_SPECIFIED,NF,Plesiosaurus,36504,NA,Plesiosaurus,,,NA,sp.,
1289580,occ,NA,,172176,Ichthyosaurus,genus,36558,Kimmeridgian,,157.3,152.1,55912,Chordata,33815,Reptilia,36322,Ichthyosauria,36543,Ichthyosauridae,38877,Ichthyosaurus,36558,NA,Ichthyosaurus,,,NA,sp.,
1289602,occ,NA,,172177,Ichthyosaurus,genus,36558,Aalenian,,174.1,170.3,55912,Chordata,33815,Reptilia,36322,Ichthyosauria,36543,Ichthyosauridae,38877,Ichthyosaurus,36558,NA,Ichthyosaurus,,,NA,sp.,
1289607,occ,NA,I,104029,Grallator (Eubrontes),subgenus,66094,Early Sinemurian,,196.5,189.6,55917,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Eubrontidae,67227,Grallator (Eubrontes),66094,NA,Grallator,,,NA,formosus,
1289756,occ,NA,,49496,Platypterygius,genus,36569,Early Cenomanian,,99.6,93.5,55950,Chordata,33815,Reptilia,36322,Ichthyosauria,36543,Ophthalmosauridae,170908,Platypterygius,36569,NA,Ichthyosaurus,,,NA,campylodon,
1290839,occ,NA,,106668,Fuyuansaurus,genus,326316,Ladinian,,242,237,55985,Chordata,33815,Reptilia,36322,Protorosauria,38183,NO_FAMILY_SPECIFIED,NF,Fuyuansaurus,326316,NA,Fuyuansaurus,n. gen.,,NA,acutirostris,n. sp.
1291252,occ,NA,,13777,Gobipteryx,genus,39254,Middle Campanian,,83.5,70.6,55988,Chordata,33815,Aves,36616,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Gobipteryx,39254,NA,Gobipteryx,,,NA,minuta,
1291761,occ,NA,,172371,Albertosuchus,genus,326448,Late Maastrichtian,,70.6,66,56015,Chordata,33815,Reptilia,36322,Crocodylia,36582,NO_FAMILY_SPECIFIED,NF,Albertosuchus,326448,NA,Albertosuchus,n. gen.,,NA,knudsenii,n. sp.
1292456,occ,NA,,172585,Ichthyosaurus,genus,36558,Hauterivian,,132.9,129.4,56058,Chordata,33815,Reptilia,36322,Ichthyosauria,36543,Ichthyosauridae,38877,Ichthyosaurus,36558,NA,Ichthyosaurus,,,NA,steleodon,n. sp.
1292496,occ,NA,,99144,Naomichelys,genus,63172,Albian,,113,100.5,56060,Chordata,33815,Reptilia,36322,Testudinata,106739,Helochelydridae,351866,Naomichelys,63172,NA,Naomichelys,,,NA,sp.,
1292505,occ,NA,,131493,Goniopholis,genus,38360,Barremian,Aptian,129.4,113,56063,Chordata,33815,Reptilia,36322,Eosuchia,37795,Goniopholididae,56415,Goniopholis,38360,NA,Goniopholis,,,NA,sp.,
1292506,occ,NA,,131493,Pholidosaurus,genus,36602,Barremian,Aptian,129.4,113,56063,Chordata,33815,Reptilia,36322,Eosuchia,37795,Pholidosauridae,38345,Pholidosaurus,36602,NA,Pholidosaurus,,,NA,sp.,
1292515,occ,31721,,172587,Canardia,genus,274520,Late Maastrichtian,,70.6,66,47749,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Hadrosauridae,38755,Canardia,274520,NA,Canardia,n. gen.,,NA,garonnensis,n. sp.
1292587,occ,NA,,172613,Gryposaurus,genus,53014,Late Campanian,,83.5,70.6,56075,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Hadrosauridae,38755,Gryposaurus,53014,NA,Gryposaurus,,,NA,sp.,
1292806,occ,NA,,32324,Kuroyuriella,genus,326821,Valanginian,,139.8,132.9,56090,Chordata,33815,Reptilia,36322,Squamata,36379,NO_FAMILY_SPECIFIED,NF,Kuroyuriella,326821,NA,Kuroyuriella,n. gen.,,NA,mikikoi,n. sp.
1292807,occ,NA,,32324,Asagaolacerta,genus,326823,Valanginian,,139.8,132.9,56090,Chordata,33815,Reptilia,36322,Squamata,36379,NO_FAMILY_SPECIFIED,NF,Asagaolacerta,326823,NA,Asagaolacerta,n. gen.,,NA,tricuspidens,n. sp.
1292808,occ,NA,,32324,Hakuseps,genus,326825,Valanginian,,139.8,132.9,56090,Chordata,33815,Reptilia,36322,Squamata,36379,NO_FAMILY_SPECIFIED,NF,Hakuseps,326825,NA,Hakuseps,n. gen.,,NA,imberis,n. sp.
1293524,occ,NA,,117447,Yaminuechelys,genus,56735,Early Campanian,Middle Campanian,83.5,70.6,56173,Chordata,33815,Reptilia,36322,Testudines,56475,Chelidae,37609,Yaminuechelys,56735,NA,Yaminuechelys,,,NA,maior,aff.
1293525,occ,NA,,132353,Yaminuechelys,genus,56735,Early Campanian,Middle Campanian,83.5,70.6,56173,Chordata,33815,Reptilia,36322,Testudines,56475,Chelidae,37609,Yaminuechelys,56735,NA,Yaminuechelys,,,NA,maior,aff.
1293539,occ,NA,,135657,Poposaurus,genus,38263,Norian,,228,208.5,30830,Chordata,33815,Reptilia,36322,Eosuchia,37795,NO_FAMILY_SPECIFIED,NF,Poposaurus,38263,NA,Poposaurus,,,NA,gracilis,
1293540,occ,NA,,171037,Allodaposuchus,genus,38437,Early Maastrichtian,,70.6,66,56178,Chordata,33815,Reptilia,36322,Eosuchia,37795,Allodaposuchidae,331021,Allodaposuchus,38437,NA,Allodaposuchus,,,NA,hulki,n. sp.
1293613,occ,NA,,160057,Gueragama,genus,327146,Turonian,Campanian,93.9,72.1,56180,Chordata,33815,Reptilia,36322,Squamata,36379,NO_FAMILY_SPECIFIED,NF,Gueragama,327146,NA,Gueragama,n. gen.,,NA,sulamericana,n. sp.
1293682,occ,NA,,172829,Kuhnemys,genus,351984,Late Paleocene,,58.7,55.8,56186,Chordata,33815,Reptilia,36322,Testudines,56475,Pantrionychidae,361334,Kuhnemys,351984,NA,Gobiapalone,,,NA,palaeocenica,n. sp.
1293683,occ,NA,,172829,Mongolemys,genus,37660,Late Paleocene,,58.7,55.8,56186,Chordata,33815,Reptilia,36322,Testudines,56475,Lindholmemydidae,81422,Mongolemys,37660,NA,Mongolemys,,,NA,reshetovi,
1293849,occ,NA,,172834,Eucnemesaurus,genus,56613,Norian,Rhaetian,228,201.3,56187,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Riojasauridae,181612,Eucnemesaurus,56613,NA,Eucnemesaurus,,,NA,entaxonis,n. sp.
1294033,occ,NA,,64133,Trigonosaurus,genus,85460,Late Maastrichtian,,70.6,66,56190,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Saltasauridae,64335,Trigonosaurus,85460,NA,Trigonosaurus,,,NA,pricei,
1294137,occ,35756,IF,149731,Iguanodontipus,genus,81020,Late Berriasian,,145,140.2,69081,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Iguanodontipodidae,173463,Iguanodontipus,81020,NA,Iguanodontipus,,,NA,sp.,
1296269,occ,NA,,172898,Padillasaurus,genus,327236,Late Barremian,,130,125.45,56195,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Padillasaurus,327236,NA,Padillasaurus,n. gen.,,NA,leivaensis,n. sp.
1296281,occ,35754,IF,172902,Iguanodontipus,genus,81020,Late Barremian,,130,125.45,69081,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Iguanodontipodidae,173463,Iguanodontipus,81020,NA,Iguanodontipus,,,NA,sp.,
1296621,occ,NA,F,172927,Krokolithes,genus,174687,MP 26,,28.4,23.03,56216,Chordata,33815,Reptilia,36322,Eosuchia,37795,Krokolithidae,72347,Krokolithes,174687,NA,Krokolithes,,,NA,sp.,
1296631,occ,NA,,172927,Platyspondylia,genus,38110,MP 26,,28.4,23.03,56216,Chordata,33815,Reptilia,36322,Squamata,36379,Tropidophiidae,65244,Platyspondylia,38110,NA,Platyspondylia,,,NA,sp.,
1296957,occ,NA,,48876,Thoracosaurus,genus,38458,Late Maastrichtian,,70.6,66,56237,Chordata,33815,Reptilia,36322,Crocodylia,36582,NO_FAMILY_SPECIFIED,NF,Thoracosaurus,38458,NA,Thoracosaurus,,,NA,neocesariensis,cf.
1296979,occ,31731,,67196,Iberoccitanemys,genus,238147,Late Maastrichtian,,70.6,66,38065,Chordata,33815,Reptilia,36322,Testudines,56475,Bothremydidae,67318,Iberoccitanemys,238147,NA,Elochelys,,,NA,convenarum,n. sp.
1297003,occ,NA,,148954,Acynodon,genus,67637,Late Maastrichtian,,70.6,66,56237,Chordata,33815,Reptilia,36322,Eosuchia,37795,Hylaeochampsidae,38405,Acynodon,67637,NA,Acynodon,,,NA,iberoccitanus,cf.
1297013,occ,NA,,148954,Thoracosaurus,genus,38458,Late Maastrichtian,,70.6,66,56237,Chordata,33815,Reptilia,36322,Crocodylia,36582,NO_FAMILY_SPECIFIED,NF,Thoracosaurus,38458,NA,Thoracosaurus,,,NA,neocesariensis,
1297018,occ,NA,,67196,Thoracosaurus,genus,38458,Late Maastrichtian,,70.6,66,56237,Chordata,33815,Reptilia,36322,Crocodylia,36582,NO_FAMILY_SPECIFIED,NF,Thoracosaurus,38458,NA,Thoracosaurus,,,NA,neocesariensis,
1298603,occ,NA,IF,55259,Rotodactylus,genus,82509,Norian,,228,208.5,56334,Chordata,33815,Reptilia,36322,Thecodontia,38216,NO_FAMILY_SPECIFIED,NF,Rotodactylus,82509,NA,Rotodactylus,,,NA,sp.,
1298723,occ,NA,,173313,Pannoniasaurus,genus,253722,Santonian,,86.3,83.6,56346,Chordata,33815,Reptilia,36322,Squamata,36379,NO_FAMILY_SPECIFIED,NF,Pannoniasaurus,253722,NA,Pannoniasaurus,,,NA,inexpectatus,
1298725,occ,NA,,173313,Iharkutosuchus,genus,192913,Santonian,,86.3,83.6,56346,Chordata,33815,Reptilia,36322,Eosuchia,37795,Hylaeochampsidae,38405,Iharkutosuchus,192913,NA,Iharkutosuchus,,,NA,makadii,
1298981,occ,32513,,28454,Allodaposuchus,genus,38437,Late Campanian,Early Maastrichtian,83.5,66,59690,Chordata,33815,Reptilia,36322,Eosuchia,37795,Allodaposuchidae,331021,Allodaposuchus,38437,NA,Allodaposuchus,,,NA,sp.,
1298990,occ,NA,F,28454,Megaloolithus,genus,65584,Late Campanian,Early Maastrichtian,83.5,66,56449,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Megaloolithidae,65555,Megaloolithus,65584,NA,Megaloolithus,,,NA,aureliensis,
1299004,occ,31858,,48864,Lohuecosuchus,genus,331023,Maastrichtian,,72.1,66,56860,Chordata,33815,Reptilia,36322,Eosuchia,37795,Allodaposuchidae,331021,Lohuecosuchus,331023,NA,Lohuecosuchus,,,NA,mechinorum,n. sp.
1299036,occ,NA,,173373,Mosaiceratops,genus,328822,Early Turonian,Middle Campanian,93.5,70.6,56452,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Mosaiceratops,328822,NA,Mosaiceratops,n. gen.,,NA,azumai,n. sp.
1299065,occ,NA,,173377,Lufengosaurus,genus,38641,Hettangian,,201.3,199.3,56457,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Massospondylidae,56621,Lufengosaurus,38641,NA,Lufengosaurus,,,NA,huenei,
1299070,occ,NA,,173378,Tapinosaurus,genus,83022,Late Kimmeridgian,,155.7,150.8,56459,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Tapinosaurus,83022,NA,Tapinosaurus,,,NA,sp.,
1299575,occ,35691,IF,173545,Caririchnium,genus,68031,Aptian,,125,113,68758,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Iguanodontipodidae,173463,Caririchnium,68031,NA,Caririchnium,,,NA,magnificum,
1299578,occ,NA,,173546,Megalosaurus,genus,38583,Barremian,,129.4,125,56561,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Megalosauridae,38574,Megalosaurus,38583,NA,Megalosaurus,,,NA,sp.,
1299580,occ,NA,,173547,Megalosaurus,genus,38583,Barremian,,129.4,125,56561,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Megalosauridae,38574,Megalosaurus,38583,NA,Megalosaurus,,,NA,sp.,
1299586,occ,NA,,173548,Megalosaurus,genus,38583,Barremian,,129.4,125,56561,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Megalosauridae,38574,Megalosaurus,38583,NA,Megalosaurus,,,NA,sp.,
1299745,occ,NA,,59099,Megalosaurus,genus,38583,Barremian,,129.4,125,56568,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Megalosauridae,38574,Megalosaurus,38583,NA,Megalosaurus,,,NA,sp.,
1299749,occ,NA,,173556,Megalosaurus,genus,38583,Barremian,,129.4,125,56568,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Megalosauridae,38574,Megalosaurus,38583,NA,Megalosaurus,,,NA,sp.,
1299750,occ,NA,,173556,Iguanodon,genus,38749,Barremian,,129.4,125,56568,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Iguanodon,38749,NA,Iguanodon,,,NA,sp.,
1299753,occ,NA,,173557,Megalosaurus,genus,38583,Barremian,,129.4,125,56568,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Megalosauridae,38574,Megalosaurus,38583,NA,Megalosaurus,,,NA,sp.,
1299755,occ,NA,,173558,Megalosaurus,genus,38583,Barremian,,129.4,125,56568,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Megalosauridae,38574,Megalosaurus,38583,NA,Megalosaurus,,,NA,sp.,
1299760,occ,NA,,173545,Megalosaurus,genus,38583,Aptian,,125,113,56569,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Megalosauridae,38574,Megalosaurus,38583,NA,Megalosaurus,,,NA,sp.,
1301470,occ,NA,,173060,Leurospondylus,genus,36484,Early Maastrichtian,,70.6,66,34107,Chordata,33815,Reptilia,36322,Sauropterygia,38164,Elasmosauridae,38175,Leurospondylus,36484,NA,Leurospondylus,n. gen.,,NA,ultimus,n. sp.
1301645,occ,NA,,173841,Triceratops,genus,38862,Maastrichtian,,72.1,66,56683,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Ceratopsidae,38851,Triceratops,38862,NA,Triceratops,,,NA,prorsus,
1301646,occ,NA,,173842,Triceratops,genus,38862,Maastrichtian,,72.1,66,56683,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Ceratopsidae,38851,Triceratops,38862,NA,Triceratops,,,NA,prorsus,
1301648,occ,NA,,173843,Nanchangosaurus,genus,36440,Spathian,,251.3,247.2,56687,Chordata,33815,Reptilia,36322,Hupehsuchia,194924,NO_FAMILY_SPECIFIED,NF,Nanchangosaurus,36440,NA,Nanchangosaurus,,,NA,suni,
1302049,occ,NA,,174029,Hyperodapedon,genus,38210,Carnian,,237,228,56730,Chordata,33815,Reptilia,36322,Eosuchia,37795,Rhynchosauridae,38206,Hyperodapedon,38210,NA,Hyperodapedon,,,NA,tikiensis,n. sp.
1302050,occ,31839,,174030,Hyperodapedon,genus,38210,Carnian,Norian,237,208.5,56730,Chordata,33815,Reptilia,36322,Eosuchia,37795,Rhynchosauridae,38206,Hyperodapedon,38210,NA,Hyperodapedon,,,NA,sp.,
1302383,occ,NA,,174065,Diplocynodon,genus,38427,MN 5,,15.97,13.65,56762,Chordata,33815,Reptilia,36322,Crocodylia,36582,NO_FAMILY_SPECIFIED,NF,Diplocynodon,38427,NA,Diplocynodon,,,NA,styriacus,cf.
1302393,occ,NA,,174066,Diplocynodon,genus,38427,MN 5,,15.97,13.65,56762,Chordata,33815,Reptilia,36322,Crocodylia,36582,NO_FAMILY_SPECIFIED,NF,Diplocynodon,38427,NA,Diplocynodon,,,NA,styriacus,cf.
1302684,occ,NA,,174156,Nemegtomaia,genus,95490,Late Campanian,,83.5,70.6,56834,Chordata,33815,Saurischia,38505,Avetheropoda,55483,Oviraptoridae,38557,Nemegtomaia,95490,NA,Nemegtomaia,,,NA,barsboldi,
1302686,occ,NA,,174155,Nemegtomaia,genus,95490,Late Campanian,,83.5,70.6,56834,Chordata,33815,Saurischia,38505,Avetheropoda,55483,Oviraptoridae,38557,Nemegtomaia,95490,NA,Nemegtomaia,,,NA,barsboldi,
1303089,occ,NA,,166598,Champsosaurus,genus,37786,Late Paleocene,,58.7,55.8,56866,Chordata,33815,Reptilia,36322,Choristodera,37784,NO_FAMILY_SPECIFIED,NF,Champsosaurus,37786,NA,Champsosaurus,,,NA,sp.,
1303090,occ,NA,,166598,Paleotrionyx,genus,37683,Late Paleocene,,58.7,55.8,56866,Chordata,33815,Reptilia,36322,Testudines,56475,Trionychidae,37674,Paleotrionyx,37683,NA,Palaeotrionyx,,,NA,sp.,
1303092,occ,NA,,166598,Berruchelus,genus,253700,Late Paleocene,,58.7,55.8,56866,Chordata,33815,Reptilia,36322,Testudines,56475,Compsemydidae,296184,Berruchelus,253700,NA,Berruchelus,,,NA,sp.,
1303313,occ,NA,,174241,Dakotaraptor,genus,331109,Late Maastrichtian,,70.6,66,56882,Chordata,33815,Saurischia,38505,Avetheropoda,55483,Dromaeosauridae,38561,Dakotaraptor,331109,NA,Dakotaraptor,n. gen.,,NA,steini,n. sp.
1303907,occ,NA,,103654,Confuciusornis,genus,67260,Early Aptian,,125.45,122.46,56909,Chordata,33815,Aves,36616,NO_ORDER_SPECIFIED,NO,Confuciusornithidae,67262,Confuciusornis,67260,NA,Confuciusornis,,,NA,sp.,
1303908,occ,NA,,103654,Xiaochelys,genus,331281,Early Aptian,,125.45,122.46,56909,Chordata,33815,Reptilia,36322,Testudines,56475,Sinemydidae,37757,Xiaochelys,331281,NA,Xiaochelys,n. gen.,,NA,ningchengensis,n. sp.
1304149,occ,NA,,174455,Plioperdix,genus,331388,Turolian,,8.7,5.333,56920,Chordata,33815,Aves,36616,Galliformes,39330,Phasianidae,39340,Plioperdix,331388,NA,Plioperdix,,,NA,hungarica,
1304506,occ,NA,,153753,Ptychogaster,genus,37733,Aquitanian,Burdigalian,23.03,15.97,56997,Chordata,33815,Reptilia,36322,Testudines,56475,Geoemydidae,276087,Ptychogaster (Temnoclemmys),37733,37736,Ptychogaster,,Temnoclemmys,NA,bardenensis,n. sp.
1304515,occ,NA,,153761,Ptychogaster,genus,37733,Aquitanian,Burdigalian,23.03,15.97,56997,Chordata,33815,Reptilia,36322,Testudines,56475,Geoemydidae,276087,Ptychogaster (Temnoclemmys),37733,37736,Ptychogaster,,Temnoclemmys,NA,bardenensis,
1304516,occ,NA,,153745,Ptychogaster,genus,37733,Aquitanian,Burdigalian,23.03,15.97,56997,Chordata,33815,Reptilia,36322,Testudines,56475,Geoemydidae,276087,Ptychogaster (Temnoclemmys),37733,37736,Ptychogaster,,Temnoclemmys,NA,bardenensis,
1304537,occ,NA,,153751,Chelydropsis,genus,37708,Aquitanian,Burdigalian,23.03,15.97,56997,Chordata,33815,Reptilia,36322,Testudines,56475,Panchelydridae,360949,Chelydropsis,37708,NA,Chelydropsis,,,NA,apellanizi,n. sp.
1304554,occ,NA,,22661,Pareiasaurus,genus,37564,Wuchiapingian,,259.9,254.17,27216,Chordata,33815,Reptilia,36322,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Pareiasaurus,37564,NA,Pareiasaurus,,,NA,serridens,
1304576,occ,NA,,174623,Owenetta,genus,37521,Wuchiapingian,Changhsingian,259.9,252.17,27216,Chordata,33815,Reptilia,36322,NO_ORDER_SPECIFIED,NO,Owenettidae,120877,Owenetta,37521,NA,Owenetta,,,NA,rubidgei,
1304596,occ,NA,,174624,Fumicollis,genus,331766,Late Coniacian,Early Campanian,89.3,70.6,57015,Chordata,33815,Aves,36616,Hesperornithiformes,36617,NO_FAMILY_SPECIFIED,NF,Fumicollis,331766,NA,Fumicollis,n. gen.,,NA,hoffmani,n. sp.
1304767,occ,NA,,174663,Owenetta,genus,37521,Wuchiapingian,Changhsingian,259.9,252.17,27216,Chordata,33815,Reptilia,36322,NO_ORDER_SPECIFIED,NO,Owenettidae,120877,Owenetta,37521,NA,Owenetta,,,NA,rubidgei,
1304900,occ,NA,I,91666,Grallator (Eubrontes),subgenus,66094,Hettangian,Sinemurian,201.3,190.8,57057,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Eubrontidae,67227,Grallator (Eubrontes),66094,NA,Brontozoum,,,NA,giganteum,
1304901,occ,NA,I,91578,Anomoepus,genus,67049,Hettangian,Sinemurian,201.3,190.8,57057,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Moyenisauropodidae,131256,Anomoepus,67049,NA,Anomoepus,,,NA,minor,
1304971,occ,NA,IF,174684,Chirotherium,genus,64085,Late Triassic,,237,201.3,57076,Chordata,33815,Reptilia,36322,Thecodontia,38216,NO_FAMILY_SPECIFIED,NF,Chirotherium,64085,NA,Chirotherium,,,NA,sp.,
1304972,occ,NA,IF,174685,Chelichnus,genus,332074,Cisuralian,,298.9,272.3,14071,Chordata,33815,Reptilia,36322,Testudinata,106739,NO_FAMILY_SPECIFIED,NF,Chelichnus,332074,NA,Testudo,,,NA,duncani,n. sp.
1304974,occ,NA,IF,174685,Herpetichnus,genus,332077,Cisuralian,,298.9,272.3,57077,Chordata,33815,Reptilia,36322,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Herpetichnus,332077,NA,Herpetichnus,,,NA,bucklandi,n. sp.
1304976,occ,35288,I,174686,Rhynchosauroides,genus,56427,Late Triassic,,237,201.3,67298,Chordata,33815,Reptilia,36322,NO_ORDER_SPECIFIED,NO,Rhynchosauroidae,378356,Rhynchosauroides,56427,NA,Rhynchosauroides,,,NA,sp.,
1304977,occ,NA,IF,174686,Chirotherium,genus,64085,Late Triassic,,237,201.3,57079,Chordata,33815,Reptilia,36322,Thecodontia,38216,NO_FAMILY_SPECIFIED,NF,Chirotherium,64085,NA,Chirotherium,,,NA,sp.,
1304978,occ,NA,IF,174686,Plesiothornipus,genus,85788,Late Triassic,,237,201.3,57079,Chordata,33815,Saurischia,38505,Avetheropoda,55483,NO_FAMILY_SPECIFIED,NF,Plesiothornipus,85788,NA,Plesiothornipos,n. gen.,,NA,binneyi,n. sp.
1304979,occ,NA,,142929,Gaffneylania,genus,332080,Middle Eocene,,48.6,37.2,57078,Chordata,33815,Reptilia,36322,Testudinata,106739,Meiolaniidae,37642,Gaffneylania,332080,NA,Gaffneylania,n. gen.,,NA,auricularis,n. sp.
1304983,occ,34709,,174689,Glarichelys,genus,36349,Rupelian,,33.9,28.1,65727,Chordata,33815,Reptilia,36322,Testudines,56475,Cheloniidae,37695,Glarichelys,36349,NA,Glarichelys,,,NA,knorri,cf.
1306174,occ,NA,F,174849,Tachiraptor,genus,332598,Jurassic,,201.3,145,57144,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Tachiraptor,332598,NA,Tachiraptor,,,NA,admirabilis,
1306282,occ,NA,,174893,Hudsonelpidia,genus,36557,Late Triassic,,237,201.3,57154,Chordata,33815,Reptilia,36322,Ichthyosauria,36543,NO_FAMILY_SPECIFIED,NF,Hudsonelpidia,36557,NA,Hudsonelpidia,,,NA,brevirostris,
1306426,occ,NA,,32906,Cosmochelys,genus,36339,Bartonian,,41.3,38,8818,Chordata,33815,Reptilia,36322,Testudines,56475,Dermochelyidae,37693,Cosmochelys,36339,NA,Cosmochelys,n. gen.,,NA,dolloi,n. sp.
1306605,occ,NA,,153757,Chelydropsis,genus,37708,Aquitanian,Burdigalian,23.03,15.97,56987,Chordata,33815,Reptilia,36322,Testudines,56475,Panchelydridae,360949,Chelydropsis,37708,NA,Chelydropsis,,,NA,apellanizi,cf.
1306607,occ,NA,,153741,Chelydropsis,genus,37708,Aquitanian,Burdigalian,23.03,15.97,56987,Chordata,33815,Reptilia,36322,Testudines,56475,Panchelydridae,360949,Chelydropsis,37708,NA,Chelydropsis,,,NA,apellanizi,cf.
1306608,occ,NA,,153752,Chelydropsis,genus,37708,Aquitanian,Burdigalian,23.03,15.97,56987,Chordata,33815,Reptilia,36322,Testudines,56475,Panchelydridae,360949,Chelydropsis,37708,NA,Chelydropsis,,,NA,apellanizi,cf.
1306609,occ,NA,,153743,Chelydropsis,genus,37708,Aquitanian,Burdigalian,23.03,15.97,56987,Chordata,33815,Reptilia,36322,Testudines,56475,Panchelydridae,360949,Chelydropsis,37708,NA,Chelydropsis,,,NA,apellanizi,cf.
1306610,occ,NA,,153753,Chelydropsis,genus,37708,Aquitanian,Burdigalian,23.03,15.97,56987,Chordata,33815,Reptilia,36322,Testudines,56475,Panchelydridae,360949,Chelydropsis,37708,NA,Chelydropsis,,,NA,apellanizi,cf.
1306611,occ,NA,,153756,Chelydropsis,genus,37708,Aquitanian,Burdigalian,23.03,15.97,56987,Chordata,33815,Reptilia,36322,Testudines,56475,Panchelydridae,360949,Chelydropsis,37708,NA,Chelydropsis,,,NA,apellanizi,cf.
1306612,occ,NA,,153758,Chelydropsis,genus,37708,Aquitanian,Burdigalian,23.03,15.97,56987,Chordata,33815,Reptilia,36322,Testudines,56475,Panchelydridae,360949,Chelydropsis,37708,NA,Chelydropsis,,,NA,apellanizi,cf.
1306613,occ,NA,,153760,Chelydropsis,genus,37708,Aquitanian,Burdigalian,23.03,15.97,56987,Chordata,33815,Reptilia,36322,Testudines,56475,Panchelydridae,360949,Chelydropsis,37708,NA,Chelydropsis,,,NA,apellanizi,cf.
1306614,occ,NA,,153745,Chelydropsis,genus,37708,Aquitanian,Burdigalian,23.03,15.97,56987,Chordata,33815,Reptilia,36322,Testudines,56475,Panchelydridae,360949,Chelydropsis,37708,NA,Chelydropsis,,,NA,apellanizi,cf.
1306615,occ,NA,,153746,Chelydropsis,genus,37708,Aquitanian,Burdigalian,23.03,15.97,56987,Chordata,33815,Reptilia,36322,Testudines,56475,Panchelydridae,360949,Chelydropsis,37708,NA,Chelydropsis,,,NA,apellanizi,cf.
1306616,occ,NA,,174922,Chelydropsis,genus,37708,Aquitanian,Burdigalian,23.03,15.97,56987,Chordata,33815,Reptilia,36322,Testudines,56475,Panchelydridae,360949,Chelydropsis,37708,NA,Chelydropsis,,,NA,apellanizi,cf.
1306617,occ,NA,,153747,Chelydropsis,genus,37708,Aquitanian,Burdigalian,23.03,15.97,56987,Chordata,33815,Reptilia,36322,Testudines,56475,Panchelydridae,360949,Chelydropsis,37708,NA,Chelydropsis,,,NA,apellanizi,cf.
